group	position	effect
chr6	5339230	0.0206205224853372
chr6	5344100	0.36257778941204
chr6	5418860	-0.343698607199048
chr6	5461820	-0.057985898955847
chr6	5557710	0.450673670340189
chr6	5562650	0.798546068298975
chr6	5723750	-0.136613142057532
chr6	5727260	0.216628079281699
chr6	5743340	-0.111930016626737
chr6	5789520	0.109442954269275
chr6	5795690	-0.705099705132953
chr6	5827770	0.181912724810699
chr6	5839590	0.595035524457952
chr6	5843930	-0.144129049084078
chr6	5863150	0.319343623096106
chr6	5876490	-0.769695864714153
chr6	5981520	0.193484646762524
chr6	5995940	0.437127501561614
chr6	6002580	-0.698651864687264
chr6	6042080	0.187132256753042
chr6	6071720	0.271612605622961
chr6	6095740	0.258392612275144
chr6	6202740	-0.772074444303705
chr6	6248900	0.86123802975835
chr6	6259040	0.148273865649425
chr6	6260680	-0.0917085634883159
chr6	6440050	0.0929768624198297
chr6	6511830	0.327091311677491
chr6	6522970	0.0549919163868165
chr6	6596600	0.141083806414381
chr6	6634240	0.304508485003847
chr6	6692020	0.243231305079426
chr6	6711780	-0.520199781653668
chr6	6827360	0.102577846874167
chr6	6893830	0.0569398116634407
chr6	7010260	-0.275938535676951
chr6	7044600	0.233427150577503
chr6	7050580	-0.210048640767799
chr6	7160780	0.0867628267796587
chr6	7233410	-0.507198630175806
chr6	7308270	1.41741359072309
chr6	7347180	-0.632429761115416
chr6	7381320	-0.213115075358226
chr6	7442680	0.555002711835933
chr6	7470920	-0.211969358236203
chr6	7493950	-0.253281313181716
chr6	7569820	-0.0138303541764275
chr6	7638010	0.114440796644611
chr6	7639930	0.149970420240962
chr6	7669490	-0.282544488993382
chr6	7677460	-0.0452967065884714
chr6	7717440	-1.2763777204072
chr6	7718910	-0.465948070183874
chr6	7728230	0.662798212506667
chr6	7780080	-0.204223853308565
chr6	7791990	-1.2908206669307
chr6	7828620	0.94711128374264
chr6	7887510	-0.0997615623279448
chr6	7894400	0.618473825423297
chr6	7929840	0.638348332003544
chr6	7936170	1.6261197363091
chr6	8030490	0.417352815526706
chr6	8056910	0.265027621437972
chr6	8088470	0.36239709118127
chr6	8156150	0.169909750856289
chr6	8182440	0.247775465486311
chr6	8268040	0.0889445642353313
chr6	8282210	0.182545454493763
chr6	8306790	0.116212651882038
chr6	8353620	-0.046153083990325
chr6	8365810	-0.370985576295124
chr6	8397050	-0.468850199902999
chr6	8463860	-0.118992501886426
chr6	8464810	0.756360916453682
chr6	8496020	-0.664899648096449
chr6	8509660	-0.00342732882615681
chr6	8517130	0.490316931665239
chr6	8531710	-0.43871192244252
chr6	8577660	0.27275431981067
chr6	8624390	-0.0582692440766609
chr6	8632390	-0.531951495576564
chr6	8654580	-0.0374450589834698
chr6	8665500	-0.600813489045765
chr6	8672420	0.374263273538656
chr6	8687810	0.245107245148821
chr6	8701840	-0.275866260523058
chr6	8702210	0.212584400808727
chr6	8743470	0.145441311331513
chr6	8749590	0.300764502553224
chr6	8757300	-0.415330121612238
chr6	8765620	0.607982935741596
chr6	8769630	-0.558603421135046
chr6	8800410	-0.406989660481936
chr6	8806520	-0.258307751147794
chr6	8810720	-0.276400805369898
chr6	8819030	0.36048486401279
chr6	8871850	0.860750985139001
chr6	9014010	0.637285991689562
chr6	9025180	-0.400088679698876
chr6	9047110	0.49989846033608
chr6	9065410	0.504127607737492
chr6	9114850	0.438607055681281
chr6	9146250	-0.469955847658948
chr6	9160400	-0.0936703141288424
chr6	9178370	0.403306217437092
chr6	9198730	-0.473030525193539
chr6	9199140	-0.162875881826558
chr6	9295870	-0.247978915111946
chr6	9402950	-0.0546781343429718
chr6	9414480	0.236401282399942
chr6	9435540	-0.270851051605898
chr6	9438520	-0.177650810444884
chr6	9441930	0.197583443888352
chr6	9453840	0.0809626689035662
chr6	9461790	0.340446694169722
chr6	9481310	-0.391552396160985
chr6	9499560	0.1857077900029
chr6	9547150	-0.162301630537743
chr6	9563390	0.404666928435577
chr6	9566660	-0.527144168281462
chr6	9567330	-0.660825712154079
chr6	9614450	0.0780934523424247
chr6	9618850	-0.360161494276062
chr6	9860550	0.305773865526327
chr6	9893930	0.217799648914288
chr6	9903720	0.00558392376925209
chr6	9923750	0.209841364004783
chr6	9957140	0.184290731992699
chr6	9975500	-0.462316147900518
chr7	109861	-0.402613684876578
chr7	129874	-0.114486105033557
chr7	164952	0.511057291991559
chr7	190595	-0.284166863065602
chr7	199898	0.0368746078018037
chr7	211368	0.230582566630998
chr7	254272	0.37643979322047
chr7	267384	0.130232128361584
chr7	303557	-0.132963668513093
chr7	317136	-0.0611815984090687
chr7	328875	-0.424279192841672
chr7	334827	0.0329549553249175
chr7	380309	-0.785855226409762
chr7	383774	-0.402812318093837
chr7	407310	-0.145062731743787
chr7	423869	-0.199597191580506
chr7	454221	0.153384481947376
chr7	528314	-0.686700595116555
chr7	558310	-0.252647528347558
chr7	618585	-0.613709914927674
chr7	625344	-0.220938054197638
chr7	629535	0.533172627338272
chr7	642052	0.489822379468866
chr7	663210	0.0713152552476831
chr7	684329	0.695959520624216
chr7	695181	-0.333202427126036
chr7	751565	0.511394206934635
chr7	778198	0.89073829275234
chr7	796494	-0.108712208449722
chr7	835100	0.287946831428579
chr7	853650	0.280030189243419
chr7	885779	0.548049088064242
chr7	908682	0.435514535470912
chr7	918792	-0.787838709009812
chr7	967288	-0.251859539318722
chr7	989185	-0.653928205872082
chr7	1050420	0.0799683915860274
chr7	1089200	-0.257674573463085
chr7	1223060	0.85207872952642
chr7	1224450	0.57159504740652
chr7	1233390	0.397840420522844
chr7	1328590	0.41317612129241
chr7	1359990	0.116621008238578
chr7	1368230	0.727095856386144
chr7	1398010	-0.435288112784772
chr7	1403720	0.723040374935913
chr7	1406170	0.239786342490544
chr7	1409070	0.58398180686843
chr7	1470160	-0.0294837010235341
chr7	1475580	0.426384497789026
chr7	1476060	0.587057539875999
chr7	1485310	0.0444745492034315
chr7	1597770	-0.327295598625942
chr7	1779040	-0.113976749266575
chr7	1793300	0.0948477194110136
chr7	1830200	-0.936513557299852
chr7	1852350	0.0506423510750738
chr7	1866750	-0.29840510003623
chr7	2014020	0.240960409156878
chr7	2020550	0.177607479689035
chr7	2218780	-0.133462776219587
chr7	2218800	0.0356900940201195
chr7	2266040	0.0113147589243048
chr7	2271280	-0.368559495991311
chr7	2287810	-0.428701383187283
chr7	2301270	-0.0631690781402087
chr7	2332350	0.23075029236576
chr7	2336290	0.348068428755549
chr7	2343870	-0.296424173545489
chr7	2349140	-0.114373435851882
chr7	2386800	0.717635074200518
chr7	2412180	-0.443721087533752
chr7	2426670	0.0863936069510084
chr7	2462620	0.585368095662101
chr7	2489000	0.0251825948192118
chr7	2505070	-0.579423635666207
chr7	2537380	-0.437073925406607
chr7	2762960	-0.433803035799594
chr7	2772210	0.357105209232378
chr7	2788710	-0.348765000589136
chr7	2793440	-0.181893572589096
chr7	2850750	-0.253025443013371
chr7	2870940	0.534394660915917
chr7	2878320	0.477588630596662
chr7	2879450	0.132359104626115
chr7	2910580	0.487599412003805
chr7	2941100	0.077396349462144
chr7	2986870	-0.27589623041743
chr7	3052860	-0.430844846166163
chr7	3098450	0.62620635270506
chr7	3224080	0.190207370335668
chr7	3246690	-0.490508350272871
chr7	3263440	-0.144602643278711
chr7	3266770	-0.94045192121827
chr7	3304400	0.541628424458369
chr7	3385820	-0.0343011915511777
chr7	3449490	0.50683261119084
chr7	3521220	-0.121621971102632
chr7	3545700	0.984323883101811
chr7	3597690	0.365251830382211
chr7	3609390	-0.0254325061287623
chr7	3642030	0.155052605846362
chr7	3695140	0.335084651861465
chr7	3770330	-0.621513171043265
chr7	3786260	-0.248797231307137
chr7	3788230	-0.71829173969182
chr7	3797640	0.097988757817604
chr7	3798090	-0.0341682123363521
chr7	3825160	-0.156773100662828
chr7	3826600	-0.512116086887483
chr7	3843650	-0.448098108531214
chr7	3864260	-0.225610711713778
chr7	3985830	1.04939279191373
chr7	4035090	-0.0949502642055146
chr7	4053710	0.179791537853554
chr7	4064330	0.567483773530332
chr7	4074490	-0.593450645623412
chr7	4091330	-0.226360291334814
chr7	4095420	0.209084568725593
chr7	4099650	-0.0355466242410921
chr7	4155310	-0.655265310748795
chr7	4167970	-0.204361993603156
chr7	4174990	-0.585920590993013
chr7	4195480	0.17140551206915
chr7	4225190	1.27980308598934
chr7	4292940	-0.00639481394880932
chr7	4294190	-0.301815179871883
chr7	4347360	0.955809187724074
chr7	4403350	-0.593143419358808
chr7	4437570	-1.36447626133222
chr7	4439180	0.753158005664583
chr7	4488020	-0.389219216045019
chr7	4592890	0.213290900065641
chr7	4639230	-0.216377997898233
chr7	4664780	0.459970282853439
chr7	4691680	-0.352664672347866
chr7	4728190	-0.683532539075866
chr7	4738810	-1.02350109679595
chr7	4798220	-0.208164227530299
chr7	4809370	0.278302069438985
chr7	4834230	-0.150584971731805
chr7	4855560	0.142105518680103
chr7	4878350	-0.318061361518042
chr7	4902690	-0.137701466109859
chr7	4964190	0.187604670187442
chr7	4998250	0.3848969757125
chr7	5014190	0.306434240140177
chr7	5061380	0.0694119265009276
chr7	5087290	-1.40398633185538
chr7	5131580	-0.186532582831416
chr7	5228680	-0.249760703882562
chr7	5238660	0.187529166783583
chr7	5279820	0.0428565494673133
chr7	5301150	-0.551138457986679
chr7	5324850	-0.332179829900172
chr7	5366310	0.185683702089019
chr7	5397480	0.109586203215208
chr7	5410380	0.301003384260579
chr7	5469730	1.04136353091838
chr7	5484730	0.38680723138998
chr7	5525250	-0.41443788146007
chr7	5569260	-0.61112975643797
chr7	5574480	0.17671729097954
chr7	5600860	-0.293699165043074
chr7	5668620	-0.339686782668203
chr7	5771860	-0.258338764484539
chr7	5806520	-1.26283044017665
chr7	5889830	0.812073432955047
chr7	5913610	0.743909601007126
chr7	5934000	-0.143396067837517
chr7	5977140	0.744738737447818
chr7	6024200	1.02584992889479
chr7	6044510	0.361797650162695
chr7	6051440	-0.918714996916483
chr7	6070650	-0.045211152679988
chr7	6203730	0.685378962438973
chr7	6213990	-0.32451084116155
chr7	6224670	0.670466741253404
chr7	6337010	0.11060592353813
chr7	6348510	-0.705308051957215
chr7	6450810	-0.203381855063093
chr7	6485330	0.242791511822596
chr7	6486140	-0.733854070839034
chr7	6517250	-0.247865566667059
chr7	6546630	0.992305618076846
chr7	6552960	0.424787970473221
chr7	6582000	0.354360182358421
chr7	6584760	-0.0153150696505902
chr7	6587220	-0.365132345879343
chr7	6592350	-0.364928704440045
chr7	6595190	0.700597254780782
chr7	6683300	0.0402197517392866
chr7	6704840	0.104827803112392
chr7	6716790	-0.801283900285723
chr7	6738340	0.767007269169938
chr7	6791000	-0.106335458667763
chr7	6866550	-0.106747780203831
chr7	6870590	0.0379342191657162
chr7	6931850	-0.697533881717907
chr7	6942820	-0.4848935451121
chr7	6981980	-1.25780253136695
chr7	6991680	-0.130750684847594
chr7	7037150	-0.753537610672574
chr7	7061640	-0.310652306558436
chr7	7243770	0.11414277215553
chr7	7244780	-0.499352287993962
chr7	7268930	0.2697402683322
chr7	7305140	-0.394756966117269
chr7	7323120	-0.305433003420897
chr7	7326890	0.260680612283145
chr7	7384810	-0.803512326582138
chr7	7398360	-0.367304173237553
chr7	7418650	-0.0657131946282623
chr7	7423590	0.276904810717943
chr7	7455370	0.474912563221323
chr7	7475220	0.402529555602622
chr7	7481930	0.261009088561112
chr7	7496800	-0.184869681712657
chr7	7526020	-0.498926374879883
chr7	7529030	0.0485660873445939
chr7	7578360	-1.10703726255028
chr7	7636260	-0.63775853263443
chr7	7716630	-0.336697469200448
chr7	7729040	0.155723540323324
chr7	7780340	0.089697525213493
chr7	7783660	0.0850025419587344
chr7	7784720	0.285086374517303
chr7	7801520	-0.111813902238776
chr7	7899990	-0.532056747012871
chr7	7945340	0.0326732314850447
chr7	7975980	-0.130688341958934
chr7	7993190	0.235051603430316
chr7	8020630	0.623572386964181
chr7	8026020	-0.157917792037552
chr7	8031200	-0.112602687960295
chr7	8139610	0.290973906368698
chr7	8147060	0.0307519768819229
chr7	8148320	-0.548959061299396
chr7	8214600	-0.384343278147351
chr7	8249530	-0.149800550972356
chr7	8268980	-0.0356028412339502
chr7	8304110	0.266840686876083
chr7	8310360	0.597241916232284
chr7	8311480	-0.590173179368373
chr7	8317350	0.577415942680374
chr7	8329990	0.21822432864978
chr7	8375930	0.29073413386406
chr7	8415170	-0.404423226042264
chr7	8440060	0.472428303478421
chr7	8502410	0.056146879375444
chr7	8510240	0.699260910088685
chr7	8564550	-0.162956722366108
chr7	8571270	-0.205137429102843
chr7	8586060	0.0836436081372645
chr7	8673090	0.111459590631611
chr7	8674170	1.00202447759518
chr7	8699780	0.595335839185015
chr7	8728570	0.577500948995281
chr7	8740230	0.00123587403543222
chr7	8769460	0.0746010773796247
chr7	8778290	-0.0166415576416089
chr7	8843650	0.264124162438061
chr7	8893260	0.0018050981185605
chr7	8909750	-0.669695667537515
chr7	8909750	-0.812120810453098
chr7	8945170	-0.99789847696456
chr7	8961780	0.527145447579207
chr7	9009340	0.811083773962782
chr7	9060440	0.533766037729949
chr7	9060910	-0.191279790902181
chr7	9074610	-0.688277865484776
chr7	9106830	-0.155005958679722
chr7	9125920	0.90724565878623
chr7	9227730	0.154457875979706
chr7	9283730	0.00341762612509747
chr7	9396000	-0.00258488539107315
chr7	9404200	0.630046103296654
chr7	9546130	-0.0881596798841618
chr7	9560200	-0.0350813149707303
chr7	9567290	0.396306730297487
chr7	9577690	-0.353086646462042
chr7	9588300	0.25218915498185
chr7	9590690	-0.861508414131704
chr7	9598820	0.0744142549720806
chr7	9608250	-0.134645581420761
chr7	9625530	-0.749025159880884
chr7	9672800	0.585744802290004
chr7	9690330	0.663586252585811
chr7	9692720	0.12676720098753
chr7	9779200	-0.611312937096637
chr7	9828680	-0.345196711325144
chr7	9834310	0.474678920170004
chr7	9847870	-0.316856105929484
chr7	9859960	-0.831713607088214
chr7	9882700	0.14591159017971
chr8	52455	0.758016910207295
chr8	76795.8	-0.115457241105843
chr8	119847	0.0356697787631851
chr8	126620	0.00608587872070353
chr8	131854	0.482420015530077
chr8	167365	-0.758888018637891
chr8	292592	0.0889037176507082
chr8	333933	0.425136245107447
chr8	347841	-0.0211046013783605
chr8	393965	-0.950469214796835
chr8	397777	-1.17935298636993
chr8	418585	0.966800313197679
chr8	487989	0.153856109347166
chr8	509379	0.18366674738874
chr8	527011	-0.568822535031931
chr8	565190	0.81247838535033
chr8	587468	-0.0489188981433194
chr8	599042	1.22393069948728
chr8	601418	-0.271001560989817
chr8	615073	0.380932793573052
chr8	656802	0.517017399066367
chr8	670115	-0.338697314912554
chr8	681228	0.807734517298163
chr8	704902	-0.0661979342794207
chr8	712081	0.392325511074141
chr8	752050	-0.415939388138356
chr8	797894	-0.332167389219885
chr8	800211	-0.917413779521997
chr8	841258	0.102754823968485
chr8	853008	0.477512580884646
chr8	907344	-0.163951422000822
chr8	951502	-0.20140907041112
chr8	972226	0.095575883088037
chr8	992227	0.0168512773349847
chr8	1009720	0.0738088595807514
chr8	1026870	0.150148707005184
chr8	1098970	0.273048603434294
chr8	1099670	0.566700485254579
chr8	1160360	0.415315270883087
chr8	1174300	-0.449233231240951
chr8	1309620	0.226260885893565
chr8	1333210	0.0464096647153566
chr8	1344350	0.261090373070882
chr8	1367100	0.608013325518586
chr8	1405680	-0.183938383472996
chr8	1420130	0.00691437546706837
chr8	1441070	0.484025499612701
chr8	1460840	-0.778311018871786
chr8	1462390	-0.324398420189559
chr8	1534350	-0.154051712619076
chr8	1553570	-0.216040039230595
chr8	1579960	-0.0445558830557076
chr8	1672900	0.151307286517591
chr8	1675750	0.0569595453121738
chr8	1701940	-0.243219926250459
chr8	1722180	0.00663137024101758
chr8	1729650	0.221008700987038
chr8	1736880	-0.655680551590869
chr8	1791640	-0.39603178605822
chr8	1825690	0.0294321320396967
chr8	1841630	0.172385053407333
chr8	1845200	-0.408843536148015
chr8	1923470	-0.336512657553392
chr8	1943780	0.371373636941377
chr8	2013120	0.397927507658733
chr8	2023260	0.36731617099865
chr8	2024990	-0.301082701339105
chr8	2027210	-0.144728453456021
chr8	2064310	0.00234600076673521
chr8	2079390	-0.845585221647713
chr8	2084270	-0.267339467463749
chr8	2103040	0.0997931829871619
chr8	2184720	-0.0108672488673498
chr8	2243140	0.316999219077871
chr8	2272320	-0.624961812889942
chr8	2289990	0.123088255387621
chr8	2300390	0.453890437127001
chr8	2308320	-0.05645522333632
chr8	2320760	0.175455338052962
chr8	2326870	-0.2707770279196
chr8	2330620	-0.258110447753163
chr8	2370540	0.54025912954436
chr8	2407700	-0.366910995743761
chr8	2458280	-0.503362372203943
chr8	2493660	-0.176729345430724
chr8	2507080	-0.0345043766189411
chr8	2513180	-0.065432197003304
chr8	2550810	0.972003992852511
chr8	2592240	0.0831922838231642
chr8	2601620	0.124254976649728
chr8	2661230	-0.085827483811093
chr8	2663900	-0.0256756312989871
chr8	2668440	-0.664773914456477
chr8	2669180	-0.291318470337014
chr8	2724030	-0.450637019563939
chr8	2729930	-0.311608967015522
chr8	2733200	0.15697369100839
chr8	2775610	0.154761207989628
chr8	2793690	-0.863066152416026
chr8	2808760	-0.300866857206994
chr8	2889620	-0.0278690926166486
chr8	2924230	-1.04895059928143
chr8	2933880	0.322463029506296
chr8	2951310	1.08991318745568
chr8	2965160	-0.105154455204061
chr8	3026870	0.449342922307975
chr8	3038030	0.227630954721976
chr8	3056320	1.71286174848906
chr8	3060220	0.5530816644889
chr8	3076180	-0.0495467140710237
chr8	3078100	0.0747522653808878
chr8	3109410	-0.672719839535547
chr8	3146920	-0.878582938345219
chr8	3162690	-0.402164361301758
chr8	3215120	-0.605918981452399
chr8	3278580	0.286445659749666
chr8	3296700	-0.293445083653557
chr8	3475600	-0.384600876081817
chr8	3506930	-0.105781867183717
chr8	3638090	-0.212209306596006
chr8	3647970	-0.0684364265162801
chr8	3658910	-0.585890582537451
chr8	3708090	0.776974053099279
chr8	3755370	0.595863206698142
chr8	3803600	0.389272106030076
chr8	3805820	0.0501310258403055
chr8	3827450	-0.777638268421897
chr8	3928320	0.122891435940132
chr8	3991810	0.0645964612064002
chr8	4010300	-1.04016171650043
chr8	4020670	0.268000431172514
chr8	4027030	0.779715311015551
chr8	4045130	0.855229132909807
chr8	4045470	0.180904665258646
chr8	4063020	0.136462463410856
chr8	4074930	0.685168668381364
chr8	4094030	0.170455946773534
chr8	4108900	0.783535242593436
chr8	4112240	-0.0519852292690367
chr8	4118310	-0.0764028825336873
chr8	4157580	0.0760406702465958
chr8	4175730	-0.707154426077399
chr8	4188070	-0.116040986442945
chr8	4230530	-0.73171045732278
chr8	4242830	0.517632711219042
chr8	4254030	0.0606183951529502
chr8	4267820	0.775311598678383
chr8	4276370	-0.18959384525117
chr8	4285190	0.656516178169203
chr8	4288570	0.000114453733333781
chr8	4290220	-0.86325045335268
chr8	4339950	-1.02039841068353
chr8	4354680	0.711438031646607
chr8	4431070	0.0331830720590031
chr8	4451760	0.55874114682903
chr8	4494970	-0.745164312719577
chr8	4501820	-0.466979156285884
chr8	4517290	-0.243420717456336
chr8	4517970	-0.110259445720218
chr8	4589060	0.648767618915604
chr8	4628170	0.0719478575609738
chr8	4631230	-0.1547955781155
chr8	4763510	0.990100863377446
chr8	4772900	-0.576839371403756
chr8	4801690	0.703226945881169
chr8	4805990	-0.399628875241303
chr8	4809340	0.22467716864533
chr8	4903380	-0.928135854424242
chr8	4955320	1.28908825792162
chr8	4964180	-0.392245822619251
chr8	5121230	0.689674334711021
chr8	5220180	-0.371273089167334
chr8	5263580	-0.128839058699992
chr8	5302130	0.961858164108455
chr8	5341780	0.573858633204224
chr8	5364790	0.549989796395647
chr8	5433060	-0.834750612147006
chr8	5461850	-0.729694220379543
chr8	5492690	0.189745894795932
chr8	5495630	-0.357878018201304
chr8	5504430	0.203887019017507
chr8	5566700	0.235459016186378
chr8	5578950	-0.118176232612503
chr8	5598500	0.178888561702852
chr8	5606970	-0.0786978140034515
chr8	5625630	0.298634264022513
chr8	5632840	-0.10250137790212
chr8	5677790	0.392721315221729
chr8	5685790	-0.296555553073268
chr8	5705290	0.626864479217157
chr8	5754020	0.325949711683103
chr8	5763830	-0.071142952864478
chr8	5807290	0.0232401875518358
chr8	5827110	0.534066477127444
chr8	6036090	-0.329562035733977
chr8	6081610	-0.579824050482751
chr8	6124340	-0.147298181836599
chr8	6124410	-0.0929942162599453
chr8	6130970	-0.415332591765333
chr8	6177970	-0.668029019392068
chr8	6183780	0.479091187457407
chr8	6214100	-0.230330311327935
chr8	6252080	-0.136740092672704
chr8	6303570	0.262934743119681
chr8	6314550	0.114971340077507
chr8	6331430	-0.243491663043269
chr8	6361480	-1.09304998458922
chr8	6362960	-0.579649487770713
chr8	6439220	0.397938063192055
chr8	6455150	0.179479807635621
chr8	6496860	0.0733389405992186
chr8	6498020	0.189136259707279
chr8	6527310	0.722718841742935
chr8	6586250	-0.220818875180159
chr8	6664060	-1.18617912205101
chr8	6749630	0.00624567837889364
chr8	6752390	0.154182061506356
chr8	6799410	-0.0533252341287337
chr8	6810510	-0.576740044041522
chr8	6881830	-0.122833451206006
chr8	6910730	-0.222728439641159
chr8	6918510	-0.244333802272545
chr8	6918610	-0.0688606142351861
chr8	7038840	-0.318798607337931
chr8	7046330	0.979305648023599
chr8	7064790	1.0396758392456
chr8	7070730	-0.273810101542685
chr8	7078480	0.077548726088884
chr8	7094740	-0.391365731690988
chr8	7122030	-0.0317224130229543
chr8	7176310	0.587808250901339
chr8	7176470	0.503633064288168
chr8	7211100	0.0142180914246975
chr8	7213800	-0.302144899363585
chr8	7233220	-0.447048068845289
chr8	7233830	-0.288686077956816
chr8	7252360	1.08366623236119
chr8	7255490	-0.0181403536619051
chr8	7294570	0.0206519918874016
chr8	7302800	0.193499161907652
chr8	7330900	-0.214793146017455
chr8	7513340	-0.514025815148358
chr8	7521920	0.528863263854955
chr8	7542040	0.315831655664679
chr8	7589480	0.92642618510242
chr8	7643120	0.386268811285187
chr8	7652360	0.376299053944609
chr8	7693920	0.564404461900431
chr8	7700910	-0.395931525131028
chr8	7710810	-0.9501210270991
chr8	7792800	0.0723815675691715
chr8	7793070	-0.626227016897738
chr8	7817150	-0.574374982087202
chr8	7873390	-0.0815028448190741
chr8	7893060	0.815536866870808
chr8	8000590	0.201486431975456
chr8	8045930	-0.156220206449455
chr8	8095640	-0.314807679120263
chr8	8118200	1.1228786938493
chr8	8193280	-0.339426026141974
chr8	8222810	0.631618968088954
chr8	8244020	0.213104245770711
chr8	8268630	0.749075768876693
chr8	8308290	0.285426211984497
chr8	8309910	0.0119810373132355
chr8	8324470	-0.297828974152679
chr8	8388910	-0.632243424180884
chr8	8469380	0.46475418183454
chr8	8518340	-0.630463189425992
chr8	8524220	-0.555977198518552
chr8	8546120	0.805487151068281
chr8	8581090	-0.333374330900914
chr8	8608170	0.175266485928542
chr8	8633670	-0.408419002542604
chr8	8688940	-0.589723896247944
chr8	8769190	-0.200866335234536
chr8	8772780	-0.351938443564404
chr8	8775150	0.209748238353055
chr8	8835940	-0.314580005403894
chr8	8887640	-0.446015898127314
chr8	8931800	0.0509399640574486
chr8	8936580	0.247122127459726
chr8	8948550	0.680041982697693
chr8	8968970	0.0706594162800483
chr8	8972960	0.0745241653960084
chr8	9030050	-0.689291112302823
chr8	9068810	0.570011387784529
chr8	9079840	-0.374756851044006
chr8	9082390	-0.0940119192864716
chr8	9102250	0.106126032551129
chr8	9137000	-0.0797314266048402
chr8	9201700	0.484895723149249
chr8	9213520	-0.312168302222151
chr8	9238590	-0.300130437970163
chr8	9248460	0.381304033375347
chr8	9258900	-0.701999214939686
chr8	9270510	-0.584472733628274
chr8	9403010	-0.252874375589413
chr8	9458060	0.112085927441006
chr8	9480180	-0.0442150865760241
chr8	9500120	-1.1816033115952
chr8	9553190	-0.388649383736407
chr8	9567190	-0.163998953120369
chr8	9615660	0.458283922457011
chr8	9644180	0.270289997930447
chr8	9746250	0.123182863545272
chr8	9748340	-0.0620185206385072
chr8	9792740	-0.151347817057508
chr8	9826950	0.533969632558549
chr8	9833350	-0.530166510393189
chr8	9836360	-0.10196213529642
chr8	9928590	-0.486061886013991
chr8	9976420	0.0703421329340947
chr9	17704.2	-0.135635746713122
chr9	127037	0.302161346173721
chr9	129404	-0.388547458767917
chr9	164647	-0.178273694060419
chr9	182620	-0.770767435531616
chr9	210847	0.915290730930746
chr9	271806	0.0653820440626371
chr9	285469	0.691507344342785
chr9	292230	0.329420173900951
chr9	294502	-0.432511111016349
chr9	343258	0.663297372290927
chr9	359361	0.268313664124305
chr9	359424	-0.375266923172987
chr9	390848	-1.02211371459879
chr9	410119	-0.668874572188334
chr9	456859	0.069170588707266
chr9	469579	-0.0224159044720883
chr9	469779	0.386503015167199
chr9	495541	-0.0743328919719968
chr9	543068	-0.478483437149172
chr9	549258	0.0895495385800271
chr9	577316	-0.0669386375205073
chr9	587952	1.43252177925704
chr9	652755	0.596520319033834
chr9	686720	-0.0797183041379598
chr9	692369	-0.202364188759363
chr9	741410	0.000102400872660928
chr9	759356	0.436324047241533
chr9	790829	0.736881880530727
chr9	830556	0.292408538650951
chr9	862034	0.733172395053101
chr9	869445	-0.044944573196095
chr9	927805	0.702367805147218
chr9	949721	0.234056339205521
chr9	1022340	-0.807085086032375
chr9	1030220	-0.0781629289822418
chr9	1043950	-0.183176932087787
chr9	1074330	-0.45673043148004
chr9	1089230	-0.206659736113362
chr9	1111070	0.688455309909512
chr9	1134580	-0.451182291657803
chr9	1142590	-0.65040036895295
chr9	1153820	0.222977310199948
chr9	1178700	-0.0354849652289705
chr9	1194190	-0.0767177888763902
chr9	1214710	0.244863015584266
chr9	1221120	0.448924924289818
chr9	1230140	-0.158517336893633
chr9	1305920	0.604191453789881
chr9	1308270	0.00227289019643066
chr9	1318290	0.921414588543246
chr9	1351970	-0.290273860135569
chr9	1382710	-0.589800963363184
chr9	1385370	0.591350231659361
chr9	1440210	-0.731113099669082
chr9	1511820	-0.161528556867757
chr9	1551250	0.381236363872037
chr9	1579480	-0.0225154039826166
chr9	1631270	0.49537986621161
chr9	1652850	-0.115244971818903
chr9	1664610	0.513250455250203
chr9	1669170	-0.135384742008834
chr9	1712270	-0.29282842809068
chr9	1717460	-0.788688648750547
chr9	1718340	0.297856918630248
chr9	1750930	0.689800500060275
chr9	1796050	-0.222232566022141
chr9	1811220	-0.259828011575534
chr9	1812840	-1.16082538963133
chr9	1858600	-0.319667047616494
chr9	1863580	0.0543326969633839
chr9	1866420	0.250787082508761
chr9	1870910	0.0678065265936879
chr9	1962150	-0.366559226136717
chr9	2000980	0.571296100739786
chr9	2045020	0.808323453720267
chr9	2077580	-0.609283117946781
chr9	2079610	-0.285999496874456
chr9	2144840	-0.305730341134012
chr9	2150340	-0.818173346553714
chr9	2173660	0.606464881321292
chr9	2319930	0.523908656240496
chr9	2337920	0.225231872188579
chr9	2360880	0.180957030421734
chr9	2376340	0.169912751146141
chr9	2414810	-0.487953111601765
chr9	2420840	-0.208797430737183
chr9	2429380	0.900303881551512
chr9	2432210	-1.00804439442959
chr9	2459990	-1.05362685382534
chr9	2490660	1.22439511610547
chr9	2635900	0.333856856147623
chr9	2655590	0.515203560580962
chr9	2665320	-0.861302743986504
chr9	2678620	-0.306103419460454
chr9	2690820	-0.200586382541653
chr9	2697140	-0.843598330837388
chr9	2710980	-1.37021574593413
chr9	2735480	0.112351318156204
chr9	2782530	-0.671238314994755
chr9	2809890	-0.561942847372038
chr9	2853120	0.0365678749467058
chr9	2858110	0.321964159342369
chr9	2881960	0.0683071066078721
chr9	2883450	0.70171126839069
chr9	2940590	0.429659246861705
chr9	3051440	0.493168927874803
chr9	3204860	-0.399356071164784
chr9	3224610	-0.773316241784387
